#{"t_start": 1667833080.0100543, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.346239,39,187804.131539,12087.4033203125,1572.37841796875,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; rw -l; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; dc2; dc2; ifraig; rs -K 8; rw -l; rw -l
0.350397,39,187894.801061,12128.693359375,1557.0567626953125,rw -l; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; dc2; dc2; rs -K 8; dc2; dc2
0.286047,39,187988.276654,11857.6220703125,1750.421142578125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; map_mst; dc2; ifraig; dc2; &ifK3a_ifK3g; rs -K 8; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; dc2; rs -K 8; dc2
0.276927,39,188087.721935,12259.3310546875,1714.6910400390625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rw -l; dc2; rw -l; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; rw -l; dc2; dc2; dc2
0.289774,39,188172.133035,12070.607421875,1710.5601806640625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; dc2; map_mst; dc2; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; rw -l; dc2; dc2; dc2; rs -K 8
0.341156,39,188263.310385,12173.9501953125,1573.3363037109375,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; rw -l; dc2; dc2; dc2; rs -K 8
0.370847,39,188354.058127,12206.609375,1498.4146728515625,rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; ifraig; rfz -l; dc2; &ifK3a_ifK3g; map_mst; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; &ifK3a_ifK3g; dc2; dc2; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; dc2; dc2; ifraig
0.31189,39,188444.799077,12725.6572265625,1571.9844970703125,&ifK3a_ifK3g; rw; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; dc2; &ifK3a_ifK3g; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2
0.313377,39,188534.418995,12749.91796875,1565.603515625,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; rs -K 8; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; dc2; dc2; dc2; rs -K 8; dc2; dc2
0.086461,39,188933.00001,12272.1611328125,2164.097412109375,&ifK3a_ifK3g; rw; dc2; map_mst; rwz -l; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; dc2; dc2
0.313766,39,189026.690024,12523.4033203125,1593.0177001953125,rw; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; map_mst; dc2; ifraig; dc2; map_mst; dc2; dc2; dc2; rfz -l; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; rs -K 8; rw -l; dc2; dc2; dc2; ifraig; rs -K 8; rw -l
0.33429,39,189115.614394,12754.3505859375,1517.39013671875,rw; rw -l; dc2; map_mst; dc2; map_mst; dc2; dc2; ifraig; map_mst; dc2; rw -l; dc2; ifraig; dc2; rw; rs -K 8; dc2; dc2; ifraig; rw -l; rw -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8
0.280927,39,189203.53459,13141.12890625,1590.784423828125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rfz -l; rs -K 8; dc2; rw -l; rw -l; rw -l; rw -l; dc2; ifraig; dc2; rs -K 8; rw -l; rw -l; rw -l; rw -l; rw; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; dc2
0.378737,39,189293.831912,12056.376953125,1498.061279296875,rw; rw; &ifK3a_ifK3g; map_mst; rs -K 8; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; dc2; dc2
0.279341,39,189382.56983,12669.203125,1653.6800537109375,&ifK3a_ifK3g; rw; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; dc2
0.419313,36,189477.843104,12058.7099609375,1399.94775390625,&ifK3a_ifK3g; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; ifraig; map_mst; &ifK3a_ifK3g; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2; rs -K 8; dc2; dc2
0.288258,39,189574.567743,12197.2783203125,1696.4078369140625,rw; rw; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; rw -l; dc2; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; rw -l; ifraig; dc2; dc2; rs -K 8; dc2
0.361665,39,189671.262233,12569.359375,1476.4072265625,map_mst; dc2; map_mst; rw -l; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; dc2; rs -K 8; rw -l; dc2; dc2; dc2
0.301927,38,189756.985073,12034.9150390625,1686.27685546875,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; rw -l
0.316546,39,189854.872908,12473.248046875,1592.9449462890625,map_mst; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; dc2; rwz -l; &ifK3a_ifK3g; map_mst; rw -l; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; dc2; dc2; rs -K 8
0.296865,39,189953.661142,12019.0517578125,1700.7464599609375,map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; map_mst; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; dc2; dc2; dc2; rs -K 8
0.253448,39,190056.845703,12056.1435546875,1800.2064208984375,map_mst; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; dc2; rfz -l; rs -K 8; dc2; rw -l; dc2
0.375509,38,190154.085485,12630.0126953125,1437.4508056640625,&ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; rw -l; rw -l; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; rs -K 8; dc2; dc2
0.370011,35,190248.721629,12582.8896484375,1455.536376953125,map_mst; dc2; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; ifraig; map_mst; &ifK3a_ifK3g; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; dc2; dc2; dc2; rfz -l; dc2
0.361963,38,190339.047872,12063.841796875,1537.557373046875,rw; map_mst; &ifK3a_ifK3g; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2; rs -K 8; dc2; dc2; dc2; ifraig
0.304263,31,190430.908891,12300.62109375,1644.3292236328125,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2
0.407226,39,190539.939089,12271.6943359375,1404.2847900390625,rw; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; map_mst; dc2; ifraig; dc2; rwz -l; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rs -K 8
0.309748,38,190632.642952,12886.853515625,1557.1544189453125,&ifK3a_ifK3g; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2; rs -K 8; rw -l; dc2; dc2; dc2; rfz -l; dc2
0.384018,39,190731.237933,11782.505859375,1519.8515625,rw; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; map_mst; ifraig; dc2; dc2; rf; ifraig; dc2; dc2; rw -l; ifraig; dc2; rw -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; rw -l; dc2; dc2; ifraig; dc2; dc2; rs -K 8
0.303317,35,190832.350761,12653.107421875,1600.6962890625,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; dc2; rs -K 8
0.225202,38,190930.20655,11711.5888671875,1923.2840576171875,rw; dc2; map_mst; dc2; dc2; map_mst; rfz -l; dc2; &ifK3a_ifK3g; map_mst; dc2; dc2; rw -l; dc2; map_mst; dc2; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rs -K 8; dc2
0.320616,39,191027.953511,12249.06640625,1612.437255859375,map_mst; rw; dc2; map_mst; dc2; dc2; dc2; ifraig; map_mst; rw -l; dc2; dc2; map_mst; ifraig; dc2; dc2; rf; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; rw -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; dc2; dc2; ifraig; dc2; dc2; rs -K 8; dc2; rw -l
0.322742,39,191131.412567,12197.044921875,1614.24853515625,map_mst; map_mst; dc2; dc2; map_mst; rfz -l; dc2; dc2; map_mst; rfz -l; dc2; dc2; ifraig; rwz -l; rw -l; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; rw -l; dc2; dc2
0.415363,39,191233.025732,12300.154296875,1381.804931640625,map_mst; map_mst; &ifK3a_ifK3g; dc2; rf; map_mst; &ifK3a_ifK3g; dc2; dc2; map_mst; dc2; ifraig; dc2; rf; dc2; ifraig; dc2; rf; dc2; ifraig; dc2; rw -l; &ifK3a_ifK3g; ifraig; &ifK3a_ifK3g; rs -K 8; rw -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; dc2; rw -l; rw -l; dc2; ifraig; rw -l; dc2
0.299367,30,191322.422364,12155.9873046875,1675.60205078125,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; rs -K 8
0.13626,39,191424.832899,12786.0771484375,1963.885986328125,&ifK3a_ifK3g; rw; map_mst; dc2; map_mst; dc2; dc2; map_mst; rw -l; dc2; dc2; map_mst; dc2; ifraig; dc2; rw -l; dc2; ifraig; rw -l; rw -l; &ifK3a_ifK3g; dc2; dc2; rs -K 8; ifraig; dc2; rw -l; rw -l; ifraig; dc2; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; dc2; dc2; dc2
0.355763,39,191522.234033,11902.6455078125,1573.521240234375,rw; rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rw -l; &ifK3a_ifK3g; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; rf; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2
0.220177,39,191617.132664,13673.4736328125,1658.013916015625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; ifraig; dc2; map_mst; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; &ifK3a_ifK3g; rs -K 8; rw -l; rw; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; rs -K 8; rw -l; rw -l; ifraig; &ifK3a_ifK3g
0.284747,39,191713.778025,12382.96875,1679.21240234375,rw; map_mst; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; &ifK3a_ifK3g; dc2; map_mst; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; rw; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; rw -l
0.413165,39,191812.562089,12054.0439453125,1415.3173828125,rw; map_mst; dc2; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; map_mst; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rf; dc2; rw -l; rw -l; dc2; ifraig; dc2; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; rw -l; ifraig; dc2; dc2
0.349556,39,191911.678342,12321.3828125,1534.6915283203125,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; dc2; ifraig; rf; rw -l; dc2; dc2; ifraig; rf; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; rs -K 8; dc2; rw -l; dc2
0.37181,39,192008.589663,12723.791015625,1435.308349609375,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; rw -l; dc2; ifraig
0.259897,39,192100.812081,11430.0205078125,1882.4176025390625,rw; rw; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; map_mst; dc2; ifraig; dc2; rf; &ifK3a_ifK3g; map_mst; dc2; dc2; dc2; ifraig; rf; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; dc2; dc2; dc2; rfz -l; rs -K 8; rw -l
0.381373,39,192190.306275,12975.2666015625,1386.065185546875,dc2; map_mst; dc2; &ifK3a_ifK3g; dc2; map_mst; map_mst; dc2; dc2; ifraig; rf; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; dc2; rw -l; rw -l; rw -l; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; rw -l; dc2; rs -K 8; rw -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig
0.435377,39,192290.130409,11950.234375,1373.5770263671875,dc2; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; dc2; ifraig; rw -l; dc2; rw -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; rw -l; dc2; rw -l; dc2; ifraig; dc2; rs -K 8; dc2; rw -l; dc2; ifraig; dc2; rs -K 8
0.302118,39,192384.559105,12781.64453125,1587.3250732421875,map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; ifraig; rf; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; dc2; rs -K 8; rw -l; rw -l; rw; rw -l; dc2; dc2; ifraig
0.360883,39,192480.663693,12487.2451171875,1487.9376220703125,&ifK3a_ifK3g; map_mst; dc2; dc2; map_mst; map_mst; dc2; dc2; ifraig; map_mst; dc2; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; rw -l; rs -K 8; rw -l; dc2; dc2; ifraig; rs -K 8
0.371493,39,192572.702052,11695.7265625,1562.2615966796875,dc2; &ifK3a_ifK3g; map_mst; dc2; &ifK3a_ifK3g; rfz -l; map_mst; dc2; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; dc2; ifraig; rwz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig; dc2; rs -K 8; dc2; ifraig; dc2; rs -K 8; rw -l; dc2; dc2; ifraig; dc2; rs -K 8
0.266803,39,192663.782116,11674.2646484375,1825.8367919921875,rw; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; ifraig; rw -l; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; rw -l; &ifK3a_ifK3g; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; rw -l; ifraig; rw -l; rw -l; rw -l; dc2; dc2; dc2; rfz -l; rs -K 8
0.405569,39,192759.433354,12331.880859375,1401.3375244140625,&ifK3a_ifK3g; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; rw -l; rw -l; dc2; rw -l; dc2; ifraig; rw -l; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; dc2; dc2
0.3559,39,192842.293696,12028.3837890625,1556.7432861328125,rw; rw; &ifK3a_ifK3g; map_mst; rs -K 8; dc2; dc2; map_mst; dc2; dc2; dc2; rfz -l; map_mst; dc2; &ifK3a_ifK3g; dc2; ifraig; rf; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; rs -K 8; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; dc2; dc2; ifraig; dc2; rs -K 8
0.406226,39,192926.010025,11948.6015625,1444.689453125,dc2; &ifK3a_ifK3g; map_mst; dc2; dc2; rfz -l; map_mst; &ifK3a_ifK3g; dc2; dc2; rfz -l; map_mst; dc2; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; rw -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; rw; dc2; dc2; rs -K 8
0.261553,39,193017.282057,13137.396484375,1634.107421875,&ifK3a_ifK3g; rw; &ifK3a_ifK3g; map_mst; &ifK3a_ifK3g; map_mst; dc2; rw -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; dc2; ifraig; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; dc2; rw -l; rw -l; dc2; rw -l; ifraig; dc2; dc2; dc2; rfz -l; rs -K 8; rw -l; rw -l; dc2; ifraig
0.300779,39,193110.55735,11846.8916015625,1715.8553466796875,map_mst; &ifK3a_ifK3g; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rfz -l; dc2; map_mst; dc2; rw -l; dc2; rfz -l; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; rw -l; rw -l; dc2; dc2; ifraig; dc2; dc2; rs -K 8; rw -l; rw -l; dc2; rw -l; ifraig; rw -l
0.299057,39,193193.729898,11518.43359375,1769.1309814453125,dc2; dc2; map_mst; dc2; dc2; map_mst; rw -l; dc2; rw -l; &ifK3a_ifK3g; map_mst; dc2; dc2; dc2; ifraig; rf; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig
0.2303,39,193278.746131,12549.2978515625,1783.0880126953125,rw; dc2; map_mst; &ifK3a_ifK3g; rfz -l; dc2; map_mst; &ifK3a_ifK3g; rf; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; dc2; rfz -l; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; rw -l; rw -l; dc2; rw -l; dc2; ifraig; rw -l; rw -l; &ifK3a_ifK3g; dc2; rs -K 8; dc2; ifraig; rw -l; dc2; dc2; ifraig; dc2
0.430739,39,193360.046154,12029.31640625,1375.755126953125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; dc2; rfz -l; rfz -l; &ifK3a_ifK3g; &ifK3a_ifK3g; rs -K 8; dc2; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; dc2; dc2; ifraig; rs -K 8; rw -l
0.324752,39,193440.559253,12561.89453125,1562.7109375,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; &ifK3a_ifK3g; map_mst; dc2; dc2; dc2; ifraig; &ifK3a_ifK3g; rs -K 8; rw -l; dc2; rw -l; rw -l; rw -l; &ifK3a_ifK3g; dc2; dc2; ifraig; rs -K 8; dc2; &ifK3a_ifK3g; dc2; rs -K 8; rw -l; rw -l; rw -l; rw -l; rw; &ifK3a_ifK3g; rs -K 8; dc2; rs -K 8; rw -l
0.40893,39,193533.803103,12017.8857421875,1429.8204345703125,dc2; &ifK3a_ifK3g; map_mst; dc2; map_mst; dc2; rfz -l; dc2; map_mst; &ifK3a_ifK3g; dc2; dc2; map_mst; dc2; dc2; dc2; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; &ifK3a_ifK3g; dc2; ifraig; rs -K 8; &ifK3a_ifK3g; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; rw -l; dc2; rw -l; dc2; ifraig; dc2
